Model: cnn, Batch_size: 16, Epochs: 40, Learning Rate: 0.1
Current device is cuda.
Epoch [1/40], Loss: 17.7521, Accuracy: 10.00%
Epoch [2/40], Loss: 4.8586, Accuracy: 10.00%
Epoch [3/40], Loss: 38.4177, Accuracy: 10.00%
Epoch [4/40], Loss: 30.3066, Accuracy: 10.00%
Epoch [5/40], Loss: 473.5776, Accuracy: 10.00%
Epoch [6/40], Loss: 2.3049, Accuracy: 10.00%
Epoch [7/40], Loss: 66.7432, Accuracy: 10.00%
Epoch [8/40], Loss: 3.5310, Accuracy: 10.00%
Epoch [9/40], Loss: 2.6942, Accuracy: 10.07%
Epoch [10/40], Loss: 2.4192, Accuracy: 10.19%
Epoch [11/40], Loss: 2.3053, Accuracy: 10.19%
Epoch [12/40], Loss: 2.2889, Accuracy: 13.31%
Epoch [13/40], Loss: 2.2571, Accuracy: 17.19%
Epoch [14/40], Loss: 2.1778, Accuracy: 22.28%
Epoch [15/40], Loss: 2.0405, Accuracy: 30.40%
Epoch [16/40], Loss: 1.9051, Accuracy: 33.28%
Epoch [17/40], Loss: 1.8739, Accuracy: 34.13%
Epoch [18/40], Loss: 1.7900, Accuracy: 41.98%
Epoch [19/40], Loss: 1.6300, Accuracy: 46.32%
Epoch [20/40], Loss: 1.5442, Accuracy: 49.46%
Epoch [21/40], Loss: 1.4710, Accuracy: 50.66%
Epoch [22/40], Loss: 1.4602, Accuracy: 50.73%
Epoch [23/40], Loss: 1.4460, Accuracy: 51.29%
Epoch [24/40], Loss: 1.4369, Accuracy: 51.57%
Epoch [25/40], Loss: 1.4235, Accuracy: 52.05%
Epoch [26/40], Loss: 1.4124, Accuracy: 52.25%
Epoch [27/40], Loss: 1.4077, Accuracy: 52.39%
Epoch [28/40], Loss: 1.4072, Accuracy: 52.58%
Epoch [29/40], Loss: 1.4072, Accuracy: 52.67%
Epoch [30/40], Loss: 1.4049, Accuracy: 52.66%
Epoch [31/40], Loss: 1.4035, Accuracy: 52.73%
Epoch [32/40], Loss: 1.4055, Accuracy: 52.75%
Epoch [33/40], Loss: 1.4005, Accuracy: 52.79%
Epoch [34/40], Loss: 1.4017, Accuracy: 52.76%
Epoch [35/40], Loss: 1.4061, Accuracy: 52.76%
Epoch [36/40], Loss: 1.4038, Accuracy: 52.76%
Epoch [37/40], Loss: 1.4026, Accuracy: 52.78%
Epoch [38/40], Loss: 1.4003, Accuracy: 52.80%
Epoch [39/40], Loss: 1.3976, Accuracy: 52.80%
Epoch [40/40], Loss: 1.4052, Accuracy: 52.81%
