Model: fcnn, Batch_size: 32, Epochs: 40, Learning Rate: 0.001
Current device is cuda.
Epoch [1/40], Loss: 1.9837, Accuracy: 31.16%
Epoch [2/40], Loss: 1.9033, Accuracy: 31.55%
Epoch [3/40], Loss: 1.8692, Accuracy: 32.35%
Epoch [4/40], Loss: 1.8487, Accuracy: 34.04%
Epoch [5/40], Loss: 1.8345, Accuracy: 34.55%
Epoch [6/40], Loss: 1.7117, Accuracy: 42.21%
Epoch [7/40], Loss: 1.6626, Accuracy: 43.24%
Epoch [8/40], Loss: 1.6391, Accuracy: 43.76%
Epoch [9/40], Loss: 1.6175, Accuracy: 43.70%
Epoch [10/40], Loss: 1.5998, Accuracy: 44.95%
Epoch [11/40], Loss: 1.5805, Accuracy: 45.13%
Epoch [12/40], Loss: 1.5676, Accuracy: 45.11%
Epoch [13/40], Loss: 1.5630, Accuracy: 45.47%
Epoch [14/40], Loss: 1.5533, Accuracy: 45.65%
Epoch [15/40], Loss: 1.5577, Accuracy: 45.70%
Epoch [16/40], Loss: 1.5501, Accuracy: 45.62%
Epoch [17/40], Loss: 1.5530, Accuracy: 45.66%
Epoch [18/40], Loss: 1.5479, Accuracy: 45.74%
Epoch [19/40], Loss: 1.5453, Accuracy: 45.81%
Epoch [20/40], Loss: 1.5468, Accuracy: 45.87%
Epoch [21/40], Loss: 1.5440, Accuracy: 45.87%
Epoch [22/40], Loss: 1.5477, Accuracy: 45.85%
Epoch [23/40], Loss: 1.5478, Accuracy: 45.87%
Epoch [24/40], Loss: 1.5420, Accuracy: 45.87%
Epoch [25/40], Loss: 1.5404, Accuracy: 45.86%
Epoch [26/40], Loss: 1.5498, Accuracy: 45.86%
Epoch [27/40], Loss: 1.5453, Accuracy: 45.85%
Epoch [28/40], Loss: 1.5486, Accuracy: 45.85%
Epoch [29/40], Loss: 1.5504, Accuracy: 45.86%
Epoch [30/40], Loss: 1.5432, Accuracy: 45.85%
Epoch [31/40], Loss: 1.5422, Accuracy: 45.85%
Epoch [32/40], Loss: 1.5489, Accuracy: 45.85%
Epoch [33/40], Loss: 1.5483, Accuracy: 45.85%
Epoch [34/40], Loss: 1.5471, Accuracy: 45.85%
Epoch [35/40], Loss: 1.5457, Accuracy: 45.85%
Epoch [36/40], Loss: 1.5477, Accuracy: 45.85%
Epoch [37/40], Loss: 1.5434, Accuracy: 45.85%
Epoch [38/40], Loss: 1.5447, Accuracy: 45.85%
Epoch [39/40], Loss: 1.5497, Accuracy: 45.85%
Epoch [40/40], Loss: 1.5485, Accuracy: 45.85%
