Model: cnn, Batch_size: 32, Epochs: 40, Learning Rate: 0.1
Current device is cuda.
Epoch [1/40], Loss: 12.1687, Accuracy: 10.00%
Epoch [2/40], Loss: 2.5922, Accuracy: 10.00%
Epoch [3/40], Loss: 13.3760, Accuracy: 10.77%
Epoch [4/40], Loss: 3.8850, Accuracy: 10.00%
Epoch [5/40], Loss: 2.3167, Accuracy: 11.73%
Epoch [6/40], Loss: 2.6106, Accuracy: 10.00%
Epoch [7/40], Loss: 2.3041, Accuracy: 10.00%
Epoch [8/40], Loss: 2.3043, Accuracy: 10.00%
Epoch [9/40], Loss: 3.6713, Accuracy: 10.00%
Epoch [10/40], Loss: 2.3796, Accuracy: 10.00%
Epoch [11/40], Loss: 2.3029, Accuracy: 10.00%
Epoch [12/40], Loss: 2.3032, Accuracy: 10.00%
Epoch [13/40], Loss: 2.3029, Accuracy: 10.00%
Epoch [14/40], Loss: 2.3028, Accuracy: 10.01%
Epoch [15/40], Loss: 2.3094, Accuracy: 10.00%
Epoch [16/40], Loss: 2.2882, Accuracy: 15.94%
Epoch [17/40], Loss: 2.1955, Accuracy: 21.74%
Epoch [18/40], Loss: 1.9253, Accuracy: 29.72%
Epoch [19/40], Loss: 1.8142, Accuracy: 35.16%
Epoch [20/40], Loss: 1.7485, Accuracy: 35.66%
Epoch [21/40], Loss: 1.7129, Accuracy: 37.32%
Epoch [22/40], Loss: 1.7072, Accuracy: 38.04%
Epoch [23/40], Loss: 1.6950, Accuracy: 39.45%
Epoch [24/40], Loss: 1.6796, Accuracy: 39.69%
Epoch [25/40], Loss: 1.6655, Accuracy: 40.96%
Epoch [26/40], Loss: 1.6491, Accuracy: 41.19%
Epoch [27/40], Loss: 1.6483, Accuracy: 41.28%
Epoch [28/40], Loss: 1.6469, Accuracy: 41.46%
Epoch [29/40], Loss: 1.6460, Accuracy: 41.80%
Epoch [30/40], Loss: 1.6411, Accuracy: 42.01%
Epoch [31/40], Loss: 1.6399, Accuracy: 42.00%
Epoch [32/40], Loss: 1.6407, Accuracy: 41.93%
Epoch [33/40], Loss: 1.6406, Accuracy: 41.87%
Epoch [34/40], Loss: 1.6370, Accuracy: 41.88%
Epoch [35/40], Loss: 1.6390, Accuracy: 41.88%
Epoch [36/40], Loss: 1.6374, Accuracy: 41.90%
Epoch [37/40], Loss: 1.6362, Accuracy: 41.90%
Epoch [38/40], Loss: 1.6383, Accuracy: 41.89%
Epoch [39/40], Loss: 1.6399, Accuracy: 41.91%
Epoch [40/40], Loss: 1.6393, Accuracy: 41.91%
